timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2007-06-18,596.5000,597.5000,580.0000,581.3000,474.8775,1437228,0.0000,1.0000
2007-06-15,610.0000,610.0000,590.0000,592.2000,483.7820,2491576,0.0000,1.0000
2007-06-14,605.0000,610.0000,600.6500,602.2750,488.7448,2088034,0.0000,1.0000
2007-06-13,609.5000,610.0000,596.6500,601.6250,488.2173,884244,0.0000,1.0000
2007-06-12,605.0000,615.0000,600.0000,608.6750,493.9385,701036,0.0000,1.0000
2007-06-11,618.2750,619.7000,609.0250,610.6750,495.5612,1324068,0.0000,1.0000
2007-06-08,603.2500,615.2500,595.0000,610.0500,495.0541,3009538,0.0000,1.0000
2007-06-07,600.0000,607.2000,582.6500,603.5000,489.7389,1004470,0.0000,1.0000
2007-06-06,607.5000,608.5000,589.1000,600.1750,487.0407,1916010,0.0000,1.0000
2007-06-05,608.9000,608.9000,600.0000,604.0250,490.1649,875800,0.0000,1.0000
2007-06-04,614.0000,625.0000,601.0000,604.0500,490.1850,926692,0.0000,1.0000
2007-06-01,614.5500,614.5500,605.5750,609.3500,494.4862,864494,0.0000,1.0000
2007-05-31,614.5000,614.5000,600.0000,604.1750,490.2867,2588246,0.0000,1.0000
2007-05-30,625.0000,625.0000,605.1000,607.8250,493.2487,1300028,0.0000,1.0000
2007-05-29,612.4500,617.5000,610.0000,615.5750,499.5379,1483640,0.0000,1.0000
2007-05-28,625.0000,625.0000,611.7750,612.7500,497.2451,1292586,0.0000,1.0000
2007-05-25,610.4750,617.5000,604.0000,614.9750,499.0509,2622084,0.0000,1.0000
2007-05-24,625.0000,625.0000,610.5000,612.3750,496.9409,2276402,0.0000,1.0000
2007-05-23,620.7500,620.7500,612.5500,616.7000,500.4506,635906,0.0000,1.0000
2007-05-22,618.7500,622.0000,610.5250,615.3250,499.3347,3080112,0.0000,1.0000
2007-05-21,635.0000,635.0000,615.0000,618.5250,501.9316,1428422,0.0000,1.0000
2007-05-18,629.9750,638.0000,625.0000,626.4250,508.3424,1460502,0.0000,1.0000
2007-05-17,616.5500,626.8500,615.0000,625.0000,507.1862,1465630,0.0000,1.0000
2007-05-16,632.5000,632.5000,605.2750,612.1000,496.7178,3261808,0.0000,1.0000
2007-05-15,630.0000,630.0000,612.5000,619.0250,502.3375,2101560,0.0000,1.0000
2007-05-14,639.2500,639.2500,623.0500,625.1250,507.2875,630188,0.0000,1.0000
2007-05-11,625.0000,629.5000,605.0000,626.2750,508.2209,1933828,0.0000,1.0000
2007-05-10,622.5000,644.9500,613.0000,614.8500,498.9493,1522100,0.0000,1.0000
2007-05-09,650.0000,650.0000,612.5000,619.7500,502.9257,2349914,0.0000,1.0000
2007-05-08,635.0000,640.0000,628.6250,633.2750,513.9011,4095502,0.0000,1.0000
2007-05-07,641.0000,642.4500,632.5750,636.4500,516.4778,2776664,0.0000,1.0000
2007-05-04,649.5000,664.9500,634.5000,636.5250,516.5388,3550600,0.0000,1.0000
2007-05-03,637.4000,647.4000,636.2750,645.1000,523.4972,3321514,0.0000,1.0000
2007-04-30,620.5250,634.9500,602.5000,633.0000,513.6780,1944026,0.0000,1.0000
2007-04-27,617.5000,618.2500,608.6250,617.2500,500.8969,2402642,0.0000,1.0000
2007-04-26,613.5000,624.8000,610.0000,620.2000,503.2910,2970878,0.0000,1.0000
2007-04-25,612.5000,613.4500,604.0000,610.6750,495.5612,10876202,0.0000,1.0000
2007-04-24,622.0000,631.0000,609.5000,612.4250,496.9815,3461258,0.0000,1.0000
2007-04-23,627.5000,634.9000,622.5000,623.9000,506.2936,1132612,0.0000,1.0000
2007-04-20,626.0000,633.9750,625.0500,628.8250,510.2900,1435376,0.0000,1.0000
2007-04-19,615.0000,624.0000,602.5500,621.4500,504.3052,1582326,0.0000,1.0000
2007-04-18,627.0000,632.5000,620.5000,623.7500,506.1718,1426792,0.0000,1.0000
2007-04-17,642.8500,657.5000,619.0000,625.1250,507.2875,5232482,0.0000,1.0000
2007-04-16,642.0000,652.9500,635.1250,640.1250,519.4601,4993110,0.0000,1.0000
2007-04-13,605.0000,634.2000,597.0000,631.0000,512.0549,4889424,0.0000,1.0000
2007-04-12,594.0000,604.5000,586.0000,600.4750,487.2842,1847478,0.0000,1.0000
2007-04-11,602.7000,604.7250,593.5000,595.2750,483.0643,1913168,0.0000,1.0000
2007-04-10,608.6000,612.5000,597.6750,598.6750,485.8233,1740120,0.0000,1.0000
2007-04-09,600.2500,613.3750,600.2500,608.6000,493.8775,1142262,0.0000,1.0000
2007-04-05,599.7250,603.0000,593.0500,597.1000,484.5452,1266996,0.0000,1.0000
2007-04-04,609.0000,612.3500,595.2000,599.2000,486.2497,1201248,0.0000,1.0000
2007-04-03,597.5000,608.4000,594.0000,601.3250,487.9739,1628426,0.0000,1.0000
2007-04-02,605.0000,610.0000,592.5000,594.6000,482.5165,1937948,0.0000,1.0000
2007-03-30,624.1750,627.4000,610.1250,616.9250,500.6333,1403528,0.0000,1.0000
2007-03-29,594.4750,628.4000,594.4750,624.1750,506.5166,5133312,0.0000,1.0000
2007-03-28,634.9500,634.9500,597.0250,600.5000,487.3043,4409024,0.0000,1.0000
2007-03-26,642.5000,649.3500,627.6250,630.6750,511.7913,3049368,0.0000,1.0000
2007-03-23,656.0000,660.0000,640.0000,644.1000,522.6857,2632648,0.0000,1.0000
2007-03-22,638.5000,653.5000,638.5000,651.5250,528.7111,2062796,0.0000,1.0000
2007-03-21,630.5000,634.7000,620.0000,633.5000,514.0840,985018,0.0000,1.0000
2007-03-20,630.0000,638.2500,624.0000,626.5000,508.4032,1387796,0.0000,1.0000
2007-03-19,608.1500,632.3750,600.9000,630.4500,511.6087,606848,0.0000,1.0000
2007-03-16,620.7000,628.9250,607.5750,618.8250,502.1751,2112142,0.0000,1.0000
2007-03-15,615.0000,625.5000,614.0000,617.1500,500.8159,1911644,0.0000,1.0000
2007-03-14,612.5000,620.9500,602.5000,606.7750,492.3966,1912474,0.0000,1.0000
2007-03-13,612.7500,634.4500,600.0500,632.7000,513.4347,1016044,0.0000,1.0000
2007-03-12,612.3500,626.8500,605.5000,617.5000,501.0999,1818468,0.0000,1.0000
2007-03-09,614.1500,616.5000,599.0000,606.0750,491.8286,1616074,0.0000,1.0000
2007-03-08,595.0000,614.8500,595.0000,609.2000,494.3643,1137494,0.0000,1.0000
2007-03-07,601.0000,612.3500,578.7000,595.9000,483.5714,2220316,0.0000,1.0000
2007-03-06,605.0000,667.5000,580.5500,598.6250,485.7830,1811960,0.0000,1.0000
2007-03-05,595.0000,599.5000,575.0000,577.7750,468.8632,2560440,0.0000,1.0000
2007-03-02,627.4000,630.0000,600.5000,604.2750,490.3678,2655876,0.0000,1.0000
2007-03-01,600.0000,634.0000,595.2000,627.3250,509.0729,3929282,0.0000,1.0000
2007-02-28,616.5000,622.4750,586.0000,596.7000,484.2208,4673978,0.0000,1.0000
2007-02-27,627.0000,647.1000,627.0000,632.0750,512.9274,2354984,0.0000,1.0000
2007-02-26,636.0000,646.9250,616.2500,643.0500,521.8336,2338842,0.0000,1.0000
2007-02-23,647.5000,649.7500,636.5000,638.6750,518.2833,1583844,0.0000,1.0000
2007-02-22,650.0000,656.2000,643.0000,647.1500,525.1608,3469556,0.0000,1.0000
2007-02-21,650.0000,655.8750,640.0000,641.9250,520.9206,1969094,0.0000,1.0000
2007-02-20,656.9500,661.9000,647.5000,649.7750,527.2908,2700074,0.0000,1.0000
2007-02-19,650.7000,659.3500,647.6000,654.9000,531.4499,2369348,0.0000,1.0000
2007-02-15,632.5000,650.0000,612.5500,646.1250,524.3291,1836778,0.0000,1.0000
2007-02-14,626.5000,633.5000,620.0000,630.3750,511.5479,1568938,0.0000,1.0000
2007-02-13,628.0000,642.4500,617.5000,626.4500,508.3627,2065176,0.0000,1.0000
2007-02-12,625.0000,649.3500,625.0000,627.9000,509.5394,893194,0.0000,1.0000
2007-02-09,654.7000,658.7250,641.5750,643.7000,522.3610,996680,0.0000,1.0000
2007-02-08,655.7000,657.4500,648.6750,652.2500,529.2994,1325012,0.0000,1.0000
2007-02-07,650.0000,656.2000,647.6000,653.1500,530.0298,1299992,0.0000,1.0000
2007-02-06,656.5000,656.9500,645.0250,649.2000,526.8242,1705982,0.0000,1.0000
2007-02-05,652.5000,656.9500,647.0000,652.9000,529.8269,1505368,0.0000,1.0000
2007-02-02,649.5000,653.5000,647.5250,650.2500,527.6765,2137308,0.0000,1.0000
2007-02-01,644.9750,647.5000,637.5000,646.0250,524.2478,929952,0.0000,1.0000
2007-01-31,648.5500,656.9500,636.0000,638.9500,518.5063,2432964,0.0000,1.0000
2007-01-29,657.5000,657.5000,645.5000,648.8750,526.5605,1491162,0.0000,1.0000
2007-01-25,662.5000,684.5000,651.4500,657.7250,533.7424,2776988,0.0000,1.0000
2007-01-24,655.7500,657.0000,649.0750,653.5750,530.3745,1177574,0.0000,1.0000
2007-01-23,656.5500,656.9750,650.0000,651.3500,528.5691,1562076,0.0000,1.0000
2007-01-22,650.0500,661.2000,645.0250,656.7250,532.9310,1590478,0.0000,1.0000
2007-01-19,657.7250,663.2500,646.0750,649.0750,524.2885,1441028,0.0000,1.0000
2007-01-18,652.5000,662.9750,652.5000,657.7250,531.2755,1359908,0.0000,1.0000
2007-01-17,664.9500,667.5000,650.0000,652.3250,526.9138,1316914,0.0000,1.0000
2007-01-16,694.4750,694.4750,659.5000,662.0500,534.7689,3812982,0.0000,1.0000
2007-01-15,675.0000,684.0000,650.0250,663.1750,535.6775,6127916,0.0000,1.0000
2007-01-12,645.0750,664.5000,645.0750,661.9750,534.7084,3087874,0.0000,1.0000
2007-01-11,599.4500,649.0000,599.4500,638.8250,516.0089,3700332,0.0000,1.0000
2007-01-10,622.2750,627.5000,615.0000,617.7000,498.9453,1465714,0.0000,1.0000
2007-01-09,623.9500,630.9250,612.6250,628.2000,507.4268,2010284,0.0000,1.0000
2007-01-08,629.5000,629.5000,607.5000,621.9000,502.3379,2475946,0.0000,1.0000
2007-01-05,632.5000,634.3000,626.5500,631.5000,510.0922,1359370,0.0000,1.0000
2007-01-04,642.5000,642.5000,625.0500,629.5250,508.4972,1985350,0.0000,1.0000
2007-01-03,626.5000,644.0000,619.5750,640.0750,517.0186,2192486,0.0000,1.0000
2007-01-02,614.7000,629.0000,608.0000,624.2500,504.2361,772530,0.0000,1.0000
2006-12-29,606.7250,614.7000,601.2500,611.0000,493.5334,937234,0.0000,1.0000
2006-12-28,602.7000,610.0000,594.0000,605.9500,489.4542,1209154,0.0000,1.0000
2006-12-27,597.5000,603.0000,590.5250,598.0000,483.0327,1197200,0.0000,1.0000
2006-12-26,576.5000,597.2000,576.5000,595.7000,481.1749,898696,0.0000,1.0000
2006-12-22,567.5000,580.0000,564.0500,576.9750,466.0497,875008,0.0000,1.0000
2006-12-21,568.5000,575.0000,555.5000,568.4750,459.1839,1127908,0.0000,1.0000
2006-12-20,575.0000,583.9250,557.5250,564.3750,455.8722,1877830,0.0000,1.0000
2006-12-19,590.5000,591.9000,562.5000,570.9250,461.1629,1811814,0.0000,1.0000
2006-12-18,577.5000,594.2000,562.0000,590.6250,477.0756,1175712,0.0000,1.0000
2006-12-15,584.2000,584.2000,574.0000,580.1000,468.5741,1152858,0.0000,1.0000
2006-12-14,552.5250,580.0000,552.5250,574.8000,464.2928,1458012,0.0000,1.0000
2006-12-13,560.2500,570.5000,540.1750,560.4250,452.6816,1808610,0.0000,1.0000
2006-12-12,585.0000,590.0000,552.5000,560.2500,452.5402,2559150,0.0000,1.0000
2006-12-11,587.5000,594.5000,567.0000,586.7250,473.9253,2139716,0.0000,1.0000
2006-12-08,599.5000,599.5000,586.6750,588.4500,475.3189,943634,0.0000,1.0000
2006-12-07,602.5000,617.2250,593.5500,597.1500,482.3460,1436436,0.0000,1.0000
2006-12-06,586.1000,603.5000,586.1000,599.3000,484.0828,1590428,0.0000,1.0000
2006-12-05,604.8500,604.8500,592.5000,595.9500,481.3770,1058238,0.0000,1.0000
2006-12-04,600.0000,605.5000,595.0000,596.2000,481.5788,1117046,0.0000,1.0000
2006-12-01,600.0000,600.0000,590.6250,594.6750,480.3471,1881070,0.0000,1.0000
2006-11-30,586.4000,602.5000,583.0000,599.4000,484.1635,3127276,0.0000,1.0000
2006-11-29,580.0000,584.4000,575.0000,582.2750,470.3308,1301578,0.0000,1.0000
2006-11-28,575.0000,578.0000,555.5750,574.9250,464.3941,1341480,0.0000,1.0000
2006-11-27,575.0000,582.0000,575.0000,580.4000,468.8164,1466854,0.0000,1.0000
2006-11-24,575.0000,578.4500,568.0750,575.0000,464.4544,1602652,0.0000,1.0000
2006-11-23,578.0000,584.7000,570.0000,572.0750,462.0919,1935162,0.0000,1.0000
2006-11-22,577.0000,585.5000,567.6750,574.0500,463.6872,2795732,0.0000,1.0000
2006-11-21,558.1000,576.0000,557.0000,574.2750,463.8689,2079076,0.0000,1.0000
2006-11-20,542.5250,560.5000,532.7750,558.9250,451.4701,2587468,0.0000,1.0000
2006-11-17,547.0000,548.7500,540.6000,547.5750,442.3021,1110842,0.0000,1.0000
2006-11-16,550.0000,553.0000,541.7500,543.6750,439.1518,1050844,0.0000,1.0000
2006-11-15,557.5000,561.0000,545.2750,548.4000,442.9685,1349020,0.0000,1.0000
2006-11-14,540.5000,555.0000,540.5000,553.1250,446.7852,3001930,0.0000,1.0000
2006-11-13,535.4000,540.0000,533.0500,537.8750,434.4669,1011658,0.0000,1.0000
2006-11-10,535.0000,547.3500,532.5500,534.3500,431.6196,1656738,0.0000,1.0000
2006-11-09,534.5000,537.5000,526.6750,531.8000,429.5598,1682710,0.0000,1.0000
2006-11-08,532.5000,535.4500,525.5750,531.6500,429.4388,1218380,0.0000,1.0000
2006-11-07,537.0000,542.4500,530.1000,532.5750,430.1860,1609590,0.0000,1.0000
2006-11-06,533.2500,534.9500,528.0000,529.7000,427.8636,1268446,0.0000,1.0000
2006-11-03,542.5000,544.0000,529.0000,533.4750,430.9128,1572220,0.0000,1.0000
2006-11-02,545.0000,545.0000,536.0000,540.0250,436.2037,1102188,0.0000,1.0000
2006-11-01,548.5000,552.9500,540.1500,541.6000,437.4757,955452,0.0000,1.0000
2006-10-31,540.0000,549.4000,537.5500,543.5500,439.0508,1715468,0.0000,1.0000
2006-10-30,538.0000,544.0000,530.1000,539.6750,435.9209,2077086,0.0000,1.0000
2006-10-27,540.5750,545.0000,531.2000,537.3250,434.0227,1563204,0.0000,1.0000
2006-10-26,540.5000,545.9500,537.5000,539.6250,435.8804,2570106,0.0000,1.0000
2006-10-23,547.4500,547.4500,530.7000,540.0500,436.2238,663952,0.0000,1.0000
2006-10-20,550.0000,551.0000,543.0500,544.8000,437.6373,1064702,0.0000,1.0000
2006-10-19,553.0000,556.3750,541.3250,546.2000,438.7619,1551810,0.0000,1.0000
2006-10-18,555.0500,558.5000,550.5000,553.1250,444.3249,2497542,0.0000,1.0000
2006-10-17,571.0000,584.8750,555.0000,558.4500,448.6024,4374608,0.0000,1.0000
2006-10-16,562.5000,575.0000,557.5000,564.8500,453.7433,4863530,0.0000,1.0000
2006-10-13,544.7000,560.0000,541.0500,551.8000,443.2605,2437056,0.0000,1.0000
2006-10-12,525.0000,542.5000,520.5000,541.2750,434.8057,2526424,0.0000,1.0000
2006-10-11,515.0000,539.7000,515.0000,522.3750,419.6234,3386858,0.0000,1.0000
2006-10-10,501.5000,508.9000,501.5000,505.7500,406.2685,1384890,0.0000,1.0000
2006-10-09,492.5000,504.5000,490.2750,501.0750,402.5130,773416,0.0000,1.0000
2006-10-06,500.5000,503.5000,494.0000,497.1000,399.3200,1383472,0.0000,1.0000
2006-10-05,499.0000,504.5000,496.5000,499.8750,401.5490,2924700,0.0000,1.0000
2006-10-04,508.0000,508.0000,491.6750,493.7000,396.5888,3473814,0.0000,1.0000
2006-10-03,517.5000,517.5000,504.5000,507.1500,407.3931,816356,0.0000,1.0000
2006-09-29,511.0500,517.5500,510.0000,511.0250,410.5059,876402,0.0000,1.0000
2006-09-28,522.5250,524.5000,506.5000,510.2250,409.8633,3060786,0.0000,1.0000
2006-09-27,525.0000,527.5000,518.0750,521.3250,418.7798,1676370,0.0000,1.0000
2006-09-26,515.0000,525.0000,512.4500,522.1500,419.4425,1858504,0.0000,1.0000
2006-09-25,523.5000,525.0000,511.1250,512.8000,411.9317,674790,0.0000,1.0000
2006-09-22,522.5000,526.9250,515.0500,519.7750,417.5349,1244322,0.0000,1.0000
2006-09-21,516.0000,528.9500,509.0000,526.5000,422.9369,2553592,0.0000,1.0000
2006-09-20,505.5000,517.0000,497.0500,515.0250,413.7191,1347948,0.0000,1.0000
2006-09-19,498.5000,510.0000,495.2000,505.0250,405.6860,1986972,0.0000,1.0000
2006-09-18,503.5000,505.5000,496.0500,498.0750,400.1032,695194,0.0000,1.0000
2006-09-15,507.0000,507.0000,498.3500,501.3500,402.7341,1179850,0.0000,1.0000
2006-09-14,504.5000,508.0000,500.9500,506.7000,407.0317,1194364,0.0000,1.0000
2006-09-13,491.5000,504.0000,490.5000,499.9750,401.6295,1153816,0.0000,1.0000
2006-09-12,477.5000,490.0000,476.0000,488.9500,392.7731,917628,0.0000,1.0000
2006-09-11,499.5000,499.5000,474.5000,476.7250,382.9528,2036740,0.0000,1.0000
2006-09-08,503.0000,503.0000,492.5000,495.5000,398.0347,785282,0.0000,1.0000
2006-09-07,490.1500,497.5000,490.1500,493.3500,396.3075,791792,0.0000,1.0000
2006-09-06,508.7500,508.7500,495.5500,496.8000,399.0789,1400216,0.0000,1.0000
2006-09-05,511.5000,515.0000,500.5000,502.9000,403.9791,1972644,0.0000,1.0000
2006-09-04,499.5000,510.0000,499.5000,508.5750,408.5378,1005246,0.0000,1.0000
2006-09-01,498.0000,500.5000,495.5500,499.6250,401.3483,864364,0.0000,1.0000
2006-08-31,492.0000,502.0000,492.0000,499.0250,400.8663,3038428,0.0000,1.0000
2006-08-30,495.5500,497.5000,490.5250,491.9000,395.1428,1372386,0.0000,1.0000
2006-08-29,492.5000,496.0000,491.5000,495.0500,397.6732,1339798,0.0000,1.0000
2006-08-28,487.5000,492.6500,484.1500,490.5500,394.0584,1150158,0.0000,1.0000
2006-08-25,485.5000,488.4500,483.8250,487.2000,391.3673,1305876,0.0000,1.0000
2006-08-24,485.0000,487.4500,476.6250,485.2000,389.7607,1184926,0.0000,1.0000
2006-08-23,488.0000,489.3750,480.0500,481.5500,386.8286,1248868,0.0000,1.0000
2006-08-22,486.0000,491.5000,485.0000,487.7000,391.7690,1089048,0.0000,1.0000
2006-08-21,488.0000,488.0000,478.5000,484.6500,389.3188,1207044,0.0000,1.0000
2006-08-18,482.5000,486.2500,480.0000,484.8500,389.4796,901820,0.0000,1.0000
2006-08-17,487.5000,491.5000,479.0000,480.0750,385.6438,1248584,0.0000,1.0000
2006-08-16,489.5000,492.2500,484.0000,486.1000,390.4836,1902134,0.0000,1.0000
2006-08-14,486.8750,487.5000,479.5000,482.3250,387.4512,860714,0.0000,1.0000
2006-08-11,484.9500,486.9250,478.5000,483.8000,388.6361,946986,0.0000,1.0000
2006-08-10,480.5000,487.5000,480.0000,482.8750,387.8931,1139562,0.0000,1.0000
2006-08-09,475.0000,487.5000,471.7500,483.0500,388.0335,1026060,0.0000,1.0000
2006-08-08,470.0000,479.0000,467.5000,477.4000,383.4948,589200,0.0000,1.0000
2006-08-07,475.5000,476.0000,465.5000,468.0500,375.9841,859982,0.0000,1.0000
2006-08-04,480.0000,481.9000,471.5000,474.2750,380.9847,1337100,0.0000,1.0000
2006-08-03,471.2500,476.0000,468.5500,472.3500,379.4383,1505136,0.0000,1.0000
2006-08-02,462.5000,471.2500,460.0000,470.1000,377.6309,892366,0.0000,1.0000
2006-08-01,431.5000,469.8750,431.5000,466.0000,374.3374,881254,0.0000,1.0000
2006-07-31,467.5000,482.5000,465.0000,468.0750,376.0041,862350,0.0000,1.0000
2006-07-28,470.0500,487.4750,462.0000,464.2250,372.9115,1509804,0.0000,1.0000
2006-07-27,473.7500,479.9900,468.8750,474.9250,380.3019,3699924,0.0000,1.0000
2006-07-26,464.5000,473.7500,458.1250,472.2000,378.1199,2954360,0.0000,1.0000
2006-07-25,460.0000,463.7500,456.2650,461.8250,369.8120,2318300,0.0000,1.0000
2006-07-24,448.7500,458.0000,433.7500,454.5150,363.9583,3412544,0.0000,1.0000
2006-07-21,449.5000,451.2000,438.1500,441.8900,353.8487,2195832,0.0000,1.0000
2006-07-20,443.9750,455.0000,442.5000,451.5400,361.5761,3156360,0.0000,1.0000
2006-07-19,470.5000,473.7500,436.3900,439.3900,351.8468,7023192,0.0000,1.0000
2006-07-18,465.0000,487.5000,453.8750,458.6250,367.2495,5521968,0.0000,1.0000
2006-07-17,471.2000,478.5000,462.7500,464.7500,372.1540,4498416,0.0000,1.0000
2006-07-14,460.0000,474.0000,456.2750,468.5750,375.2170,2474904,0.0000,1.0000
2006-07-13,473.0000,474.6900,462.5650,466.8400,373.8276,2691788,0.0000,1.0000
2006-07-12,445.0000,477.2500,445.0000,472.5750,378.4201,4760808,0.0000,1.0000
2006-07-11,450.0000,453.7500,440.7900,442.4900,354.3292,1809492,0.0000,1.0000
2006-07-10,435.0000,454.4000,435.0000,449.5900,360.0145,1929656,0.0000,1.0000
2006-07-07,454.9250,457.9500,435.0000,436.6750,349.6725,1464336,0.0000,1.0000
2006-07-06,457.0000,458.0000,448.0400,451.0750,361.2036,1155460,0.0000,1.0000
2006-07-05,454.2500,465.5000,450.0000,460.6500,368.8709,2122536,0.0000,1.0000
2006-07-04,452.7500,457.7500,451.2500,453.7750,363.3657,1792384,0.0000,1.0000
2006-07-03,435.5000,451.8750,433.1000,450.0500,360.3828,2142760,0.0000,1.0000
2006-06-30,433.7500,441.7500,426.4150,434.6900,348.0831,2724880,0.0000,1.0000
2006-06-29,427.5000,430.0000,417.5000,420.2000,336.4801,3159288,0.0000,1.0000
2006-06-28,405.0000,428.1400,401.5000,424.6500,340.0435,2392700,0.0000,1.0000
2006-06-27,414.5000,414.5000,400.0000,411.1400,329.2253,2501316,0.0000,1.0000
2006-06-26,430.0000,430.0000,404.5150,408.3750,327.0111,3287528,0.0000,1.0000
2006-06-23,412.5000,425.0000,406.2500,423.7150,339.2948,1652360,0.0000,1.0000
2006-06-22,412.5000,422.5000,412.5000,419.1900,335.6714,1834052,0.0000,1.0000
2006-06-21,405.0000,411.7500,398.7500,410.3250,328.5726,2981748,0.0000,1.0000
2006-06-20,422.0000,422.0000,400.0000,401.8400,321.7782,1843960,0.0000,1.0000
2006-06-19,420.0000,421.2500,409.0650,417.0900,333.9898,2147044,0.0000,1.0000
2006-06-16,396.5000,428.7500,395.1000,421.2500,337.3210,4195084,0.0000,1.0000
2006-06-15,396.5000,396.5000,375.2500,387.6400,306.8039,2983680,0.0000,1.0000
2006-06-14,390.4900,406.2400,362.8150,370.9150,293.5667,6393008,0.0000,1.0000
2006-06-13,405.2500,407.3500,390.2500,392.5900,310.7218,1368492,0.0000,1.0000
2006-06-12,424.7500,424.7500,405.2500,409.6900,324.2558,1795952,0.0000,1.0000
2006-06-09,418.6150,423.0000,406.2500,417.7900,330.6666,2030956,0.0000,1.0000
2006-06-08,431.2500,431.2500,402.8000,411.9750,326.0642,2680496,0.0000,1.0000
2006-06-07,450.0000,450.0000,423.3150,425.9900,337.1566,2705268,0.0000,1.0000
2006-06-06,436.2000,446.9500,422.5000,437.2250,346.0488,1485568,0.0000,1.0000
2006-06-05,448.5000,451.1000,438.5650,441.9000,349.7489,1605840,0.0000,1.0000
2006-06-02,428.7250,450.0000,422.0000,448.5000,354.9725,2106780,0.0000,1.0000
2006-06-01,456.2500,456.2500,422.5000,427.3400,338.2251,2971380,0.0000,1.0000
2006-05-31,460.2750,460.2750,432.5000,445.7250,352.7763,2884928,0.0000,1.0000
2006-05-30,466.2500,473.7750,458.7500,465.0900,368.1029,2258028,0.0000,1.0000
2006-05-29,466.2500,466.2500,460.0750,462.6400,366.1639,1401344,0.0000,1.0000
2006-05-26,472.5000,475.0000,460.2500,466.5900,369.2902,1104092,0.0000,1.0000
2006-05-25,445.0000,474.6000,436.2500,469.2400,371.3876,2919524,0.0000,1.0000
2006-05-24,467.5000,470.0000,440.0000,447.6650,354.3118,2852784,0.0000,1.0000
2006-05-23,450.0000,468.5000,425.2500,457.5500,362.1353,2694068,0.0000,1.0000
2006-05-22,480.0000,480.0000,436.0000,445.1250,352.3013,2349708,0.0000,1.0000
2006-05-19,487.5000,489.9500,462.8750,473.0900,374.4346,2434108,0.0000,1.0000
2006-05-18,497.5000,499.9750,475.0000,481.4150,381.0236,2271180,0.0000,1.0000
2006-05-17,498.7500,505.0000,497.5000,504.1400,399.0097,671684,0.0000,1.0000
2006-05-16,489.9900,498.7500,479.9500,493.6750,390.7271,1335784,0.0000,1.0000
2006-05-15,495.0000,500.2500,480.0000,490.2250,387.9965,2017252,0.0000,1.0000
2006-05-12,502.7500,506.2150,492.5750,499.0400,394.9732,1388568,0.0000,1.0000
2006-05-11,507.3250,507.3250,501.3500,504.6750,399.4332,982012,0.0000,1.0000
2006-05-10,511.1000,511.7500,500.5750,505.4250,400.0268,989096,0.0000,1.0000
2006-05-09,508.0000,511.1000,501.2500,506.2150,400.6521,900196,0.0000,1.0000
2006-05-08,505.2500,523.0000,502.5000,504.8650,399.5835,742356,0.0000,1.0000
2006-05-05,513.7500,513.7500,498.7500,501.6650,397.0509,1355260,0.0000,1.0000
2006-05-04,507.0000,514.4750,505.3250,510.9250,404.3798,1964912,0.0000,1.0000
2006-05-03,506.0000,509.9750,503.7650,507.8900,401.9777,1574080,0.0000,1.0000
2006-05-02,496.0000,506.1000,495.0000,503.2900,398.3370,3119640,0.0000,1.0000
2006-04-28,476.7500,497.7500,457.5900,494.5150,391.3919,2646180,0.0000,1.0000
2006-04-27,485.5900,500.7500,482.5000,486.4650,385.0206,3582424,0.0000,1.0000
2006-04-26,482.0000,489.0000,477.5000,485.5900,384.3281,3535568,0.0000,1.0000
2006-04-25,494.9750,494.9750,474.7500,481.7400,381.2809,2851104,0.0000,1.0000
2006-04-24,499.5000,499.9150,491.2500,494.8150,391.6294,2617404,0.0000,1.0000
2006-04-21,500.0000,507.4900,491.2500,499.7650,395.5470,2486500,0.0000,1.0000
2006-04-20,504.9750,506.2400,493.7500,497.4750,393.7345,3148472,0.0000,1.0000
2006-04-19,507.2500,512.5000,499.5000,503.1900,398.2579,4901656,0.0000,1.0000
2006-04-18,494.5000,522.0000,494.5000,502.3750,397.6128,7389244,0.0000,1.0000
2006-04-17,456.2500,477.7500,453.8150,476.6400,377.2444,4844376,0.0000,1.0000
2006-04-13,451.2500,457.4250,442.5000,449.2900,355.5978,4300836,0.0000,1.0000
2006-04-12,474.5500,475.0000,440.7500,445.2000,352.3607,6578688,0.0000,1.0000
2006-04-10,475.0000,479.9900,470.0000,473.5250,374.7789,3517220,0.0000,1.0000
2006-04-07,487.0000,499.2500,468.7500,472.3150,373.8213,3692780,0.0000,1.0000
2006-04-05,487.5250,491.2900,480.0000,483.0150,382.2900,1388464,0.0000,1.0000
2006-04-04,487.6000,490.0000,485.0150,487.1400,385.5548,1485804,0.0000,1.0000
2006-04-03,481.7500,489.0000,480.0000,487.6900,385.9901,1552836,0.0000,1.0000
2006-03-31,489.4750,489.4750,477.5000,478.8750,379.0134,1460084,0.0000,1.0000
2006-03-30,475.7250,502.5000,475.7250,492.0250,389.4211,2892084,0.0000,1.0000
2006-03-29,469.7500,475.7250,466.7500,474.5400,375.5823,2142148,0.0000,1.0000
2006-03-28,475.0000,477.7500,470.2500,471.9000,373.4928,1875636,0.0000,1.0000
2006-03-27,473.7500,477.5000,471.3900,472.7400,374.1577,1464216,0.0000,1.0000
